alexa_rank,company_name,company_url,score,serial_number,verb,web_info
915136,怀化学院,hhtc.edu.cn,得分:1997,3188,86,网站简介：怀化学院
2006525,广州工商学院,gzgs.org.cn,得分:1997,3189,22,网站简介：广州工商学院是经教育部批准设立的民办全日制普通本科院校，具有普通高等学历教育和招收留学生资格。前身为广州工商职业技术学院，创建于1995年，2014年升格本科并更名为广...
4418926,江苏海事职业技术学院,jmi.edu.cn,得分:1997,3190,339,网站简介：学院前身为南京海运学校和南京航运学校，始建于1951年，是新中国成立后建立的第一所培养远洋和内河船员的学校、中国首批履行STCW78/95公约并为国际海事组织认可的航海院校，...
406720,中国教育信息化网,www.ict.edu.cn,得分:1996,3191,195,网站简介：中国教育信息化网（www.ict.edu.cn）是由中华人民共和国教育部教育管理信息中心主办的教育信息化资讯类综合门户网站。中新信息技术方案及取得的成就和经验的平台，是教育信...
1396348,唐山师范学院,tstc.edu.cn,得分:1996,3192,34,"网站简介：唐山师范学院,www.tstc.edu.cn,民友网络,新媒体,电子政务,政府门户,教育门户,媒体门户,企业门户,知识门户,网站群,内容管理,网站云平台,信息化,信息发布,音视频点播,流媒体,..."
2174,济南新东方学校,jn.xdf.cn,得分:1995,3193,63,"网站简介：【济南新东方学校】是新东方在济南的官方培训机构，为您提供济南英语培训,济南托福培训,济南雅思培训,济南一对一辅导,济南小升初,中考,高考培训,济南考研培训,四六级培训,济..."
8565,中公辽宁公务员考试网,ln.offcn.com,得分:1995,3194,180,网站简介：【中公辽宁公务员考试网】发布辽宁人事考试网信息，包括辽宁公务员考试、国家公务员考试、辽宁事业单位招聘等资讯，辽宁中公-辽宁公务员考试培训第一品牌！
20954,查字典板报网,banbao.chazidian.com,得分:1995,3195,86,"网站简介：板报网是查字典为广大中小学生提供:手抄报,黑板报等各种板报设计,其中包括手抄报版面设计图,黑板报版面设计图,板报素材,板报花边等。"
364801,索学网,indexedu.com,得分:1994,3196,267,"网站简介：索学网(www.indexedu.com)是索引教育旗下专注英国留学的品牌留学网,20年资深服务经验,为您提供英国留学相关资讯、英国大学课程、专业介绍,自助DIY留学,留学案例分享等,是您..."
5579449,黄冈中学,hbshgzx.com,得分:1994,3197,144,网站简介：黄冈中学创办于1904年，1953年被湖北省政府首批确定为省重点中学，1993年被湖北省政府首批认定为省级示范学校。学校办学历史悠久，文化底蕴深厚。
14068,南京理工大学研究生院,gs.njust.edu.cn,得分:1993,3198,9,网站简介：南京理工大学研究生院官方网站
130860,LAMP兄弟连,lampbrother.net,得分:1993,3199,210,网站简介：LAMP兄弟连（www.lampbrother.net）致力于PHP培训、LAMP技术培训、Java培训。
530867,三仁考研,3renwx.com,得分:1993,3200,2,网站简介：三仁考研 肖秀荣教授独家网络主讲考研政治辅导，考研英语真题100篇助您考研英语高分！三仁考研是全国规模大、师资强、具课堂感的在线学习平台，由全国顶级的考研辅导专家肖...
8328,中山大学本科招生网,admission.sysu.edu.cn,得分:1992,3201,8,网站简介：欢迎关注中山大学本科招生网！作为中山大学本科招生办的官方网站，这里将为考生、家长提供新鲜的招生资讯，详细的院系、专业介绍，展示中山大学悠久的办学传统和深厚的文化...
8565,中公军转干考试网,jzg.offcn.com,得分:1992,3202,26,网站简介：中公军转干考试网提供2018企业军转干资讯信息、军转退休待遇、军官职业化改革、军转安置政策、军转干考试报名时间、军转干报考条件、军转干考试真题及军转干考试笔试面试培...
4718815,南宁人事考试职称网,nnrkz.com,得分:1991,3203,40,网站简介：南宁市人事考试管理办公室主办网站
2414,3158教育网,jiaoyu.3158.cn,得分:1990,3204,84,网站简介：教育加盟哪家好？教育培训选哪家？认准3158教育网，3158教育网是一家专业的教育培训综合信息发布平台，提供教育加盟、教育培训行业新动态与市场分析，收集热门教育培训项目...
9641,山东大学学生就业与发展信息网,job.sdu.edu.cn,得分:1990,3205,17,网站简介：本站为山东大学学生就业指导中心官方站点，提供各类招聘信息，指导学生就业！
7685,西安电子科技大学教务处,jwc.xidian.edu.cn,得分:1990,3206,4,网站简介：西安电子科技大学教务处。
8565,中公青海公务员考试网,qh.offcn.com,得分:1990,3207,148,网站简介：【青海中公-专业公务员培训机构】研析青海人事考试信息，提供青海省公务员考试、国考、事业单位、教师等报名入口、职位表、查成绩、试题资料及笔试面试辅导。
38960,河南大学招生信息网,zs.henu.edu.cn,得分:1990,3208,8,网站简介：湖北工业大学招生网是湖北工业大学官方网站下的招生专网，主要针对想报考湖北工业大学的考生，发布各类本科招生信息。
139963,派代商学院,epaidai.com,得分:1990,3209,127,网站简介：派代商学院（www.epaidai.com）秉承派代“干货、靠谱”的宗旨，聘请一线实战电商领袖，为企业提供“实战、前沿”的电子商务培训和网络营销培训。
3683211,我要100分,5y100.com,得分:1990,3210,17,"网站简介：我要100分、我要100分考试网是提供给各位学生学习查询交流的平台,目前开通了中考、高考、医学类以及各种教育考试新闻和作文范文的考试信息服务，同时提供相关资源下载。 "
2163003,江西农业大学南昌商学院,ncsxy.com,得分:1990,3211,12,网站简介：江西农业大学南昌商学院（原江西农业大学商学院）是江西农业大学与江西亨通房地产开发有限公司合作举办以财经为优势，以管理学科为特色，以园林，外语为重点的按新机制、新...
14951,国家公务员局国家公务员考试录用系统,zw.huatu.com,得分:1989,3212,36,"网站简介：国家公务员局国家公务员考试录用系统（bm.scs.gov.cn）,提供2016国家公务员职位表,2016国家公务员职位表,2016国家公务员考试职位表,2016国考职位表,国家公务员网职位表"
242432,贯通日本,kantsuu.com,得分:1989,3213,49,网站简介：贯通日本（www.kantsuu.com）日本门户网站。
1878055,安徽科技学院,ahstu.edu.cn,得分:1989,3214,43,网站简介：安徽科技学院始建于1950年，1965年开始举办本科教育。现为教育部本科教学工作水平评估优秀高校。
2174,杭州新东方英语培训学校,hz.xdf.cn,得分:1988,3215,62,网站简介：杭州新东方英语培训学校（杭州新东方官网）是杭州当地著名的英语培训机构，为您提供专业优质的杭州英语培训、泡泡少儿英语培训、杭州托福培训课程、杭州新东方雅思培训班、...
6524,同济大学就业信息网,tj91.tongji.edu.cn,得分:1988,3216,23,网站简介：同济大学就业信息网
80033,长江大学教务处,jwc.yangtzeu.edu.cn,得分:1988,3217,3,网站简介：长江大学教务处
959674,运城学院,ycu.edu.cn,得分:1988,3218,49,网站简介： 运城学院是经教育部批准独立设置的一所综合类普通本科院校，地处山西省运城市。运城古称河东，素有晋秦豫“黄河金三角”之美誉。这里历史悠久，人杰地灵，是中华文明的发祥...
7078,华中科技大学就业指导服务中心,job.hust.edu.cn,得分:1987,3219,22,网站简介：华中科技大学就业指导中心主办
476590,中国石油大学教育发展中心,upol.cn,得分:1987,3220,60,网站简介：中国石油大学教育发展中心官方网站
10424299,金苹果学前机构网站,61bb.com,得分:1987,3221,8,网站简介：金苹果学前机构网站创办于1993年，是中国西部地区极具品牌影响力的一家专业从事2~6岁学前教育、-1~3岁母婴多元智能训练和儿童生存体验的专业化集团。
2174,太原新东方英语培训机构,ty.xdf.cn,得分:1986,3222,72,网站简介：【太原新东方英语培训机构】是新东方在太原唯一的官方培训机构。先进的国际教育理念，一流的教师队伍，为您提供专业优质的太原英语、数学、语文、物理、化学、生物、历史、...
4154,新东方小语种培训班,language.koolearn.com,得分:1986,3223,187,网站简介：新东方小语种培训班、多语在线学习，名师辅导，帮你轻松入门，全面强化，日语、韩语、法语、德语、西班牙语学习，多一种语言，多一个世界。
4543639,陕西教育网,snedu.com,得分:1986,3224,699,网站简介：陕西教育网由陕西省教育厅主办，专注于陕西省大学、中学、小学教育.
2665828,山东城市建设职业学院,sdcjxy.com,得分:1986,3225,15,网站简介：山东城市建设职业学院位于济南东部教育城彩石片区，是一所专科层次的全日制普通高等学校。学院占地1163亩，规划建筑面积37万平方米，已建成27.9万平方米；在职教职工523人，...
10481312,哈尔滨学院,hrbu.edu.cn,得分:1986,3226,36,网站简介：
1875665,西安建筑科技大学华清学院,xauat-hqc.com,得分:1985,3227,19,网站简介：西安建筑科技大学华清学院是西安建筑科技大学联合社会力量以新机制、新模式于2004年创办的全日制本科院校；是经国家教育部批准教发函（2004）72号，在西北地区成立较早的独...
4206024,郑州铁路职业技术学院,zzrvtc.edu.cn,得分:1985,3228,17,网站简介：郑州铁路职业技术学院创建于1951年，1999年经国家教育部批准，郑州铁路机械学校、郑州铁路卫生学校、郑州铁路教育学院和郑州铁路师范学校合并组建为独立设置的全国铁路系统...
2364102,北京科技职业学院官网,5aaa.com,得分:1984,3229,35,网站简介：北京科技职业学院是经北京市人民政府批准、国家教育部备案，具有独立颁发国家承认学历文凭资格的全日制综合性民办普通高等职业院校。学校创建于1997年，建校十八年来，北京...
2717929,清远职业技术学院,qypt.com.cn,得分:1984,3230,23,网站简介：清远职业技术学院成立于2002年，是经广东省人民政府批准、国家教育部备案的综合性公办高等院校。学院坐落在有“珠江三角洲后花园”之称的中国优秀旅游城市清远。清远市毗邻...
6404365,上海邦德职业技术学院,shbangde.com,得分:1984,3231,14,"网站简介：上海邦德职业技术学院是一所于1998年筹建、2002年经上海市人民政府批准成立并经教育部备案的民办高校，在全国招收计划内全日制学生，颁发教育部统一电子注册大专文凭。
拥..."
2672566,内蒙古医科大学附属医院,nmgfy.com,得分:1983,3232,10,网站简介：内蒙古医科大学附属医院
9003,大连理工大学教务处,teach.dlut.edu.cn,得分:1982,3233,7,网站简介：大连理工大学教务处
1207842,山东艺术学院,www.sdca.edu.cn,得分:1982,3234,161,网站简介：山东艺术学院是一所山东省属综合性艺术高校，位于山东省济南市。中国六大艺术学院之一，面向全国招收和培养各类艺术人才，是教育部规定的三十一所独立设置的本科艺术院校之...
138083,图联网,bookall.cn,得分:1981,3235,175,网站简介：图联网（www.bookall.cn）于2010年1月上线，隶属于北京中图联网络技术有限公司，是一个专业的汇集全国出版社、民营出版商及作者开店直销A类电子书和纸质书的综合交易服务平...
487982,福建文明小博客,kidblog.cn,得分:1981,3236,122,"网站简介：让更多中小学生开写文明小博客,文明小博客,中小学生博客,记者博客 ,教师博客,读书博客,海峡博客,校园生活,花季情感,校园日志,学生日记,引导孩子健康上网,让孩子快乐成长，绿..."
4163456,内蒙古继续教育网,nmgjxjy.com,得分:1981,3237,11,网站简介：
4740166,西北大学现代学院,xdxd.cn,得分:1981,3238,21,网站简介：西北大学现代学院是由西北大学申办、国家教育部批准设立的从事统招本科学历教育的独立学院。西大现代继承百年名校的光荣历史，以创新模式兴教办学，适应了中国高等教育的发...
8328,中山大学化学与化学工程学院,ce.sysu.edu.cn,得分:1980,3239,18,网站简介：中山大学化学与化学工程学院，中山大学化学与化学工程学院于1994年11月成立。其前身是创办于1924年的国立广东大学化学系。学院设有4个系、8个研究所和5个中心。
21212,武汉理工大学研究生教育信息网,gd.whut.edu.cn,得分:1980,3240,6,网站简介：学校于2003年成立了研究生院，设一名院长主持日常工作，另设一名副院，下设学科建设处、培养处、管理处（研工部）、学位办和研究生院办公室。学校从1978年开始招收研究生，...
44921,米胖百科,baike.mipang.com,得分:1980,3241,216,网站简介：米胖百科为您提供海量热点资讯信息，真实反映各种社会热点新闻事件，新鲜的娱乐信息和丰富的热点社会见闻，是您第一时间了解外界的佳窗口，米胖百科 - baike.mipang.com
4253426,华艺名教育,huayiming.com,得分:1980,3242,9,"网站简介：华艺名-中国美术高考培训权威机构,美术、画室培训领导品牌,北京十大排名画室中好的画室美术培训班,北京画室升学率高的高考美术集训地,美术高考升学方案：400-6566-800"
1510896,立信财会,www.lixinedu.com.cn,得分:1980,3243,37,"网站简介：立信会计学院立信国际财会培训中心:是国际会计师的摇篮,是IMA美国注册管理会计师官方授权CMA培训考试机构,AIA国际会计师公会合作伙伴,提供AIA考试培训,CMA考试培训,ACCA,CP..."
3077174,上海黄浦区欧风进修学校,opfun.org,得分:1980,3244,101,网站简介：欧风小语种| 国内大权威的小语种培训学习基地，致力于欧系法、德、西、意语研究与教育，每年为数万学子提供小语种培训服务。
2174,长春新东方官方网站,cc.xdf.cn,得分:1979,3245,40,网站简介：【长春新东方英语培训机构】是新东方在长春的官方培训机构，也是长春当地著名的英语培训机构。先进的国际教育理念，一流的教师队伍，为您提供专业优质的长春英语培训、长春...
1189507,留学美国网,liumeinet.com,得分:1979,3246,68,"网站简介：留学美国网是专门针对美国留学的咨询机构,提供专业美国高中留学,美国本科留学,美国双录取,美国留学费用,美国留学条件和新美国大学排名咨询服务，拥有经验丰富的海内外专家团..."
1364521,河南科技学院,www.hist.edu.cn,得分:1979,3247,37,网站简介：河南科技学院是一所省属普通本科院校。始建于1949年，前身是渊源于延安自然科学院生物系的北京农业大学长治分校和平原省立农业学校，历经平原农学院、百泉农业专科学校、河...
3448331,河北技校网,hebjxw.com,得分:1979,3248,76,"网站简介：技校,河北,培训,技校招生,技师,河北技校,河北技校网,中专,大专，职业院校，技校专业：,数控车工,电工,焊工,钳工,铆工,机电一体化,美容美发,摄影化妆,汽修,平面设计,软件开发..."
14951,湖南公务员考试网,hn.huatu.com,得分:1978,3249,74,"网站简介：湖南华图提供湖南人事考试网,长沙人事考试网,湖南事业单位考试网,发布湖南公务员考试网,湖南国考,湖南人事考试招聘,湖南事业单位招聘网,湖南教师招聘,湖南特岗教师招聘网,教..."
4322792,家里蹲大学,jialidun.com,得分:1978,3250,277,"网站简介：中国大的教育视频网站，远程教育网校，有趣的互动学习网站....................我们的目标是“让每一个中国人，都能在网上上大学 ,家里蹲大学"
76590,西南石油大学教务处,jwc.swpu.edu.cn,得分:1976,3251,3,网站简介：西南石油大学教务处 - Dean
587434,历史春秋网 ,lishichunqiu.com,得分:1976,3252,102,网站简介：历史春秋网是一个以历史为核心的文化资讯门户网站，提供中国古代历史、政治军事、经济文化、中医养生、书画艺术、古董收藏、宗教哲学等内容。致力于传承国学经典，弘扬中华...
15106439,连云港师范高等专科学校,lygsf.cn,得分:1976,3253,26,网站简介：连云港师范高等专科学校，由原连云港教育学院，海州师范学校，连云港师范学校，连云港市经济管理干部学校合并组建而成，2011年与江苏师范大学合作建办江苏师范大学连云港校...
5716,西安交通大学研究生招生信息网,yz.xjtu.edu.cn,得分:1975,3254,2,网站简介：研究生招生办是研究生院的下设部门之一，主要负责各类研究生（硕士、博士）招生等相关工作。
1033046,广东科学技术职业学院,gdit.edu.cn,得分:1975,3255,27,网站简介：广东科学技术职业学院是省政府批准设立的普通高等学校，正厅级建制，成立于1985年，前身是广东省科技干部学院，2003年正式改制为普通高等学校，同时保留了承担科技干部培训...
206610,我学网,5xue.com,得分:1974,3256,83,网站简介：我学网（www.5xue.com）原开复学生网是2004年7月由开复博士创办、致力于帮助青年学生成长的公益性网站。
1274739,安徽中医药大学,ahtcm.edu.cn,得分:1974,3257,76,网站简介：安徽中医药大学创建于1959年，其前身为1952年创立的安徽省中医进修班（学校）。
2518058,山木培训（中国）官方网站,smpx.com.cn,得分:1974,3258,17,网站简介：山木教育集团(简称山木培训)于1991年在深圳，是中国早的民办教育培训机构之一，历经十余年发展，该集团已发展成为在英国伦敦、日本东京及中国香港、深圳、北京、上海、济南...
3930672,河南职业技术学院,hnzj.edu.cn,得分:1974,3259,54,网站简介：河南职业技术学院的前身为河南省机器制造技工学校，创建于1954年12月。1956年更名为河南省工人技术学校，1960年更名为河南省工业技术师范学校，1961年更名为河南省技工教育...
189517,浙江万里学院 招生网,zsw.zwu.edu.cn,得分:1973,3260,11,网站简介：浙江万里学院招生网是浙江万里学院官方网站下的招生专网，主要针对想报考浙江万里学院的考生，发布各类招生信息。
7685,西安电子科技大学毕业生就业信息网,job.xidian.edu.cn,得分:1972,3261,31,网站简介：西安电子科技大学毕业生就业指导服务中心系西安电子科技大学毕业生就业主管部门，本部门的主要职责是认真贯彻执行国家和上级部门的有关就业政策，对毕业生就业进行指导服务...
2188483,掌通家园,51110.com,得分:1972,3262,14,网站简介：掌通家园是一个移动互联网家园共育互动平台，通过掌通家园可以实现幼儿园动态发布、活动通知、签到签退等，隶属于厦门神州鹰软件科技有限公司。
4039489,湖北省沙市中学,www.hbsszx.com,得分:1972,3263,20,网站简介：　湖北省沙市中学（原沙市三中）创办于1941年11月，多年来学校坚持全面贯彻教育方针，不断弘扬以“上善若水”为内核的习坎精神，赢得了诸多荣誉：1953年被列为全国第一批重...
8565,新疆中公教育,xj.offcn.com,得分:1970,3264,122,网站简介：【中公新疆人事考试网】提供新疆人事考试与新疆公务员考试信息，新疆公务员考试、新疆事业单位招聘报名入口、职位表、准考证、成绩、真题及笔试面试培训辅导。
2062545,阜阳师范学院,fync.edu.cn,得分:1970,3265,46,网站简介：阜阳师范学院（Fuyang Teachers College）学校创办于1956年，坐落在皖西北中心城市阜阳市，是一所公办省属普通本科院校，国家首批卓越农林人才教育培养计划改革试点高校。
2710224,日记50字,50zi.com,得分:1968,3266,1,"网站简介：
本站提供小学生50字日记，内容包含暑假日记50字、寒假日记50字，以及六一儿童节,中秋节,国庆节,圣诞节,元旦节等节日日记，数学日记，等小学生50字左右日记。"
3293926,四川航天职业技术学院,sacvt.com,得分:1968,3267,18,网站简介：四川航天职业技术学院是经国家教育部、四川省人民政府批准，面向全国招生的公办全日制普通高等院校，是四川省教育厅、四川省国防科工办、四川航天管理局三方共建的四川省示...
41627,甘肃省学校安全教育平台,gansu.safetree.com.cn,得分:1967,3268,6,网站简介：甘肃省学校安全教育平台是由甘肃省教育厅主办的学生安全教育学习平台
5103305,中国人民武装警察部队学院,wjxy.edu.cn,得分:1967,3269,29,网站简介：中国人民武装警察部队学院是公安部属高校，隶属于中华人民共和国公安部，是全国唯一一所为公安边防、消防、警卫部队培养指挥管理和专业技术警官的现役本科院校，学院于1981...
31511173,绵阳职业技术学院,myvtc.edu.cn,得分:1967,3270,31,网站简介：绵阳职业技术学院官方
1674627,托普仕留学,www.topsedu.com,得分:1966,3271,99,"网站简介：托普仕 （Tops (Beijing) International Education Consulting Co., Ltd）是国际教育领域的高端品牌，名字来源于英文“TOPS”，两者谐音，代表着托普仕追求卓越、塑造高端精..."
1852341,陕西邮电职业技术学院,sptc.sn.cn,得分:1966,3272,13,"网站简介：陕西邮电职业技术学院，职业学院，通信技术，计算机通信，金融管理,招生就业热线：029-33733333      成人教育处：029-33732619      学院培训中心：029-33732618      教务..."
2044504,浙江越秀外国语学院,yxc.cn,得分:1966,3273,67,网站简介：浙江越秀外国语学院（以下简称“越秀”）是经国家教育部批准设立的全日制普通本科高校。学校位于中国首批历史文化名城、著名的江南水乡、鲁迅的故乡——浙江绍兴，始创于19...
3851646,浙江广播电视大学,zjtvu.edu.cn,得分:1966,3274,294,网站简介：浙江广播电视大学是一所运用广播、电视、文字教材、音像教材和计算机网络等多种媒体进行现代远程开放教育的省属综合性大学，举办开放教育本科、专科，普通高等教育专科，成...
6340913,德阳人事考试网,dykszx.com,得分:1966,3275,28,网站简介：德阳人事考试网
119294,浙江省教师培训管理平台,pxglpt.zjedu.gov.cn,得分:1965,3276,486,网站简介：浙江省教师培训管理平台是浙江省教育厅主办的教师培训管理平台。
492640,广东省肇庆学院,zqu.edu.cn,得分:1965,3277,67,网站简介：肇庆学院是在原西江大学和原肇庆教育学院的基础上发展而来的。原西江大学的前身是肇庆地区师范学校，由广东教育行政学院于1970年下放到肇庆地区新兴县办学而得名。1977年，...
7685,西安电子科技大学研究生招生信息网,yz.xidian.edu.cn,得分:1964,3278,7,"网站简介：西安电子科技大学研究生招生信息网是西安电子科技大学官方发布研究生,博士生招生信息的网站,本网站提供研究生招生的通知,导师信息查询,考生信息核对,考生成绩查询等服务"
475453,留学E网,eduwo.com,得分:1964,3279,242,网站简介：留学e网 二十年来始终专注留学规划专业服务，提供语言预科、中小学、本硕博留学服务项目；帮助上万名客户实现留学梦想，成为国际复合型人才.
1249249,乐知英语,hiknow.com,得分:1964,3280,21,网站简介：乐知英语（www.hiknow.com）是权威的在线英语培训机构，提供少儿英语、商务英语、生活英语口语、企业英语、英语口语培训等课程公开教学，欢迎免费试听享受在线英语培训轻松...
3869511,上海理工大学中英国际学校,sbc-usst.edu.cn,得分:1964,3281,11,网站简介：上海理工大学中英国际学院由上海理工大学与九所英国顶尖大学于2006年共同创办。这一全新的合作模式，使中英国际学院的办学融合了中英两国教育之精髓，以得天独厚的地理优势...
738425, 金华教育网,jhedu.org,得分:1964,3282,219,网站简介：浙江省金华市教育局 主办
25399,杭州电子科技大学,acm.hdu.edu.cn,得分:1963,3283,25,网站简介：杭州电子科技大学
8271,电子科技大学研究生院,gr.uestc.edu.cn,得分:1961,3284,4,网站简介：电子科技大学研究生院
1574539,空军工程大学,afeu.cn,得分:1961,3285,29,网站简介：空军工程大学是全国重点大学，是全军五所综合大学之一，是空军专业技术高等学府
2536443,苏州大学文正学院,sdwz.cn,得分:1961,3286,8,"网站简介：中国第一所独立学院，同时也为纪念谥号为“文正”的历史名人，如“范仲淹、司马光、曾国藩等等。
学院位于苏州国际教育园，占地815余亩，东临国道312，西傍吴山，北靠“夜半..."
519797,武汉理工大学华夏学院,1957.cn,得分:1960,3287,23,网站简介：
2333085,易读宝官方网站,e-readbook.com,得分:1960,3288,2,网站简介：易读宝是一个具有教育价值的儿童早教品牌，拥有点读笔，思维派，故事机等优秀产品，是中国幼儿有声阅读领域的佼佼者，拥有丰富的有声图书资源库，帮助学龄前儿童提高阅读兴...
10817,东南大学成贤学院,cxxy.seu.edu.cn,得分:1959,3289,8,网站简介： 东南大学成贤学院始创于1998年，2003年经教育部批准更用现名，是由“985”“211”重点建设高校东南大学用全新的办学理念和运行模式举办的独立学院，培养普通全日制本科学生...
171132,上海国家会计学院远程教育网,ce.esnai.net,得分:1959,3290,27,网站简介：上海国家会计学院远程教育网是学院旗下面向广大财会人员的在线培训网站。学院建院伊始即成立了远程教育网，是国内早开展会计远程教育的专业网站，也是财政部重点建设的财会...
142855,福建工程学院招生办公室,join.fjut.edu.cn,得分:1958,3291,1,网站简介：福建工福建工程学院招生办公室程学院招生办公室
310681,郑州航空工业管理学院教务处,jwc.zzia.edu.cn,得分:1958,3292,0,网站简介：
1391681,北京新华书店王府井书店,wfjsd.com,得分:1958,3293,32,"网站简介：北京新华书店王府井书店，致力于提供专业化购书服务.网上购书选择新华书店王府井书店(网上书店),购书放心有保障.王府井书店电话:010-65132842"
1757932,上海济光职业技术学院,shjgu.edu.cn,得分:1958,3294,0,"网站简介：1993年7月民办济光学院（筹）在同济大学支持和帮助下，由同济退休教师创办；2001年4月以""民办上海济光职业技术学院""为名正式建校并成为纳入全国普通高等教育统一招生计划的..."
1916133,威海职业学院,weihaicollege.com,得分:1958,3295,34,网站简介：威海职业学院是一所全日制公办普通高等职业学校，由原威海广播电视大学、威海教育学院和威海市工业学校合并组建而成，于2000年10月经山东省人民政府批准、教育部备案成立。...
1709011,海南大学论坛,ihain.cn,得分:1957,3296,172,"网站简介：旨在服务于海南大学的学子,致力成为海南高校知名的bbs."
2703534,邢台学院,xttc.edu.cn,得分:1957,3297,33,网站简介：邢台学院始建于1910年，是一所具有一百多年办学历史的多科性地方本科高校。学校现设有18个院系部，41个本科专业，涵盖文、理、工、经、法、管、史、教、艺术八大学科门类。...
--,啧啧英语,www.hzzxgc.com,得分:1957,3298,8,"网站简介：啧啧英语是一家在线英语培训机构教你怎么样挑选在线外教一对一哪家好，包含成人英语培训,少儿英语培训，罗列各大英语培训机构的排名_价格_费用_口碑."
4146,中国移动和教育官网,edu.10086.cn,得分:1956,3299,0,网站简介：和教育，中国移动教育门户官方网站。“和教育”云平台服务国家教育均衡战略，推动教育模式与理念变革，以k12为切入点，并贯穿学前、幼教、中小学、大学、职教全生命周期，是...
137487,常州大学本科招生网,cdzs.cczu.edu.cn,得分:1956,3300,1,网站简介：常州大学本科招生网是常州大学官方旗下招生网站，是专门为报考常州大学的考生提供本科招生信息的平台。
1555700,陕西招生考试信息管理与服务平台.,sneac.edu.cn,得分:1956,3301,49,网站简介：陕西省考试管理中心主办
2125525,山东商业职业技术学院,sict.edu.cn,得分:1956,3302,61,网站简介：山东商业职业技术学院是1999年经教育部批准设立的省属高职院校，办学历史可追溯到1936年的济南惠鲁商业学校。经过70多年的积淀，学校以“创高职名校、施优教于民”为目标愿...
2174,天津新东方官方网站,tj.xdf.cn,得分:1955,3303,38,网站简介：【天津新东方】是新东方在天津的官方培训机构，也是天津当地著名的培训机构。先进的国际教育理念，一流的教师队伍，为您提供专业优质的天津英语培训、天津小升初、天津中考...
5231,中华网文化频道,culture.china.com,得分:1955,3304,159,"网站简介：以文化之镜,照世间百态"
873774,湖南科技学院,huse.cn,得分:1955,3305,38,网站简介：湖南科技学院是一所经教育部批准，由湖南省教育厅主管的公办全日制普通本科院校。学校创建于1941年，前身为湖南省立第七师范学校，2002年由原零陵师专升格为本科院校，定名...
712557,北京石油化工学院,www.bipt.edu.cn,得分:1955,3306,63,网站简介：北京石油化工学院位于京南大兴新区，是北京市属普通高等学校，是首批获准实施“服务国家特殊需求人才培养项目”的高校，是首批“卓越工程师教育培养计划”、CDIO工程教育改...
16102,东华大学研究生招生网,yjszs.dhu.edu.cn,得分:1954,3307,10,"网站简介：东华大学研究生招生网本网站提供研究生招生的通知,导师信息查询,考生信息核对,考生成绩查询等服务"
124532,武汉美术网,027art.com,得分:1954,3308,328,"网站简介：湖北美术高考网-武汉美术网服务美术考生,武汉画室,武汉美术培训机构和美术院校,提供招生简章,专业介绍,成绩查询,素描,色彩,速写,设计资料与教程下载等美术高考信息."
192429,世界互联网大会官网,www.wicwuzhen.cn,得分:1954,3309,5,网站简介：世界互联网大会（World Internet Conference），是由中华人民共和国倡导并每年在浙江省嘉兴市桐乡乌镇举办的世界性互联网盛会，旨在搭建中国与世界互联互通的国际平台和国际...
12300,全国中小学数据库_全国中小学排名,xuexiao.eol.cn,得分:1953,3310,21,网站简介：全国中小学数据库包含全国各地中小学信息，幼儿园信息，涉及学校介绍，师资力量，学校评价，校园风光，社团活动等，更多请访问http://xuexiao.eol.cn/
2132926,中山火炬职业技术学院,zstp.cn,得分:1953,3311,14,网站简介：中山火炬职业技术学院是一所公办全日制专科层次普通高等院校。
5592587,安徽新华电脑专修学院,ahxh.cn,得分:1953,3312,61,网站简介：安徽新华电脑专修学院坐落于全国知名科教城安徽合肥，是新华电脑教育旗下旗舰电脑学校，安徽新华电脑学校是中国电脑培训第一品牌。安徽新华电脑学校办学26年，与全国5万家协...
6278062,山东水利职业学院,sdwrp.com,得分:1953,3313,18,网站简介：山东水利职业学院作为省属公办全日制普通高校，是以水利为特色，以工科为优势的综合性院校，具有50多年职业教育办学历史。学院始终坚持“以人为本，以水为魂”的办学理念，...
5815132,西昌学院,xcc.sc.cn,得分:1951,3314,60,网站简介：西昌学院前身为1939年北洋大学工学院内迁至西昌创建的国立西康技艺专科学校，距今已有75年的办学历史。2003年5月8日经教育部批准由西昌农业高等专科学校、西昌师范高等专科...
1679,沪江碎碎,t.hujiang.com,得分:1950,3315,8,网站简介：沪江碎碎
9471,古诗词大全唐诗三百首全集,ts300.5156edu.com,得分:1950,3316,2,"网站简介：唐诗三百首全集,宋词三百首,古诗词大全,唐诗300首大全"
14951,江西华图,jx.huatu.com,得分:1950,3317,48,"网站简介：江西华图为您提供江西人事考试网信息：江西公务员考试,江西事业单位招聘考试,江西教师招聘考试,政法干警、招警、三支一扶、村官、银行招聘培训辅导,考试成绩查询等信息,详情..."
2108843,武汉大学珞珈学院官网,luojia-whu.cn,得分:1950,3318,25,网站简介：武汉大学珞珈学院依托武汉大学优势学科，坚持“整体规划、发展内涵、凸显品牌、凝练特色”的基本原则，根据经济和社会发展需要设置专业。现设英语系、新闻系、信息管理系、...
372928,爱问知识人,iask.com,得分:1950,3319,972,网站简介：新浪爱问研发的国内第一个中文互动型问答产品。汇聚亿万网民头脑中的智慧、经验和知识，为用户提供发表提问、解答问题、搜索答案、资料下载、词条分享等全方位知识共享服务...
